"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Microsoft Passport service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6580","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4788","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 6:24:06 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Passport Container service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6579","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4788","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 6:20:34 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Passport service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6578","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","392","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 6:20:34 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The PDC completed an automatic trust scan operation for all trusts with no errors.

More information can be found at https://go.microsoft.com/fwlink/?linkid=2162089.","6148","0",,"4","0","0","-9223372036854775808","6577","LsaSrv","199fe037-2b82-40a9-82ac-e1d46c792b99","System","624","2640","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/29/2025 6:11:03 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6576","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1336","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 6:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6575","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1336","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 5:58:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Passport Container service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6574","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2716","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 5:50:49 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Passport service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6573","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1120","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 5:45:49 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Passport Container service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6572","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1120","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 5:42:19 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Passport service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6571","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1120","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 5:42:19 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6570","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1060","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 5:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6569","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1060","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:58:47 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6568","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1060","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:58:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Diagnostic System Host service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6567","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3772","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:53:27 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The AppX Deployment Service (AppXSVC) service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6566","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4408","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:36:46 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Background Intelligent Transfer Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6565","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4604","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:33:33 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","6564","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4604","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/29/2025 4:33:33 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The AppX Deployment Service (AppXSVC) service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6563","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4604","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:31:45 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","6562","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4604","ServerDC2.ad.jasonsexperiments.com","S-1-5-18","5/29/2025 4:31:31 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Background Intelligent Transfer Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6561","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4604","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:31:31 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Diagnostic System Host service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6560","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","352","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:31:14 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Mozilla Maintenance Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6559","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","352","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:31:13 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Mozilla Maintenance Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6558","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","352","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:31:13 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Account Sign-in Assistant service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6557","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1336","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:16:55 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Account Sign-in Assistant service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6556","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1336","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:13:54 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6555","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1120","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 4:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6554","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3536","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:58:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Account Sign-in Assistant service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6553","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2720","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:52:47 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Capability Access Manager Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6552","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2720","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:51:47 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6551","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1580","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:47:17 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6550","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1580","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:46:47 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Account Sign-in Assistant service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6549","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2056","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:46:47 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Capability Access Manager Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6548","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2056","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:46:46 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6547","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2732","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:46:46 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6546","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3776","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 3:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6545","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3776","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 2:58:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6544","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3732","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 2:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6543","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","2908","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 1:58:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6542","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3708","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 1:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6541","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4908","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:58:28 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Client License Service (ClipSVC) service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6540","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","3164","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:31:52 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Client License Service (ClipSVC) service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6539","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4788","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:26:52 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Update service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6538","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4472","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:06:10 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Update Medic Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6537","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","4948","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:02:07 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6536","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","5096","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:01:29 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The AppX Deployment Service (AppXSVC) service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6535","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","5096","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:01:23 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Account Sign-in Assistant service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6534","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1124","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:01:14 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Delivery Optimization service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6533","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1124","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:01:08 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Client License Service (ClipSVC) service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6532","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1124","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:01:08 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Update Medic Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6531","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1124","ServerDC2.ad.jasonsexperiments.com",,"5/29/2025 12:01:07 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network Setup Service service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6530","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","1124","ServerDC2.ad.jasonsexperiments.com",,"5/28/2025 11:58:28 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the stopped state.","7036","0","16384","4","0","0","-9187343239835811840","6529","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","508","ServerDC2.ad.jasonsexperiments.com",,"5/28/2025 11:58:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Modules Installer service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6528","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","508","ServerDC2.ad.jasonsexperiments.com",,"5/28/2025 11:56:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The AppX Deployment Service (AppXSVC) service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6527","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","508","ServerDC2.ad.jasonsexperiments.com",,"5/28/2025 11:56:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Microsoft Account Sign-in Assistant service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6526","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","508","ServerDC2.ad.jasonsexperiments.com",,"5/28/2025 11:56:08 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Update service entered the running state.","7036","0","16384","4","0","0","-9187343239835811840","6525","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","616","508","ServerDC2.ad.jasonsexperiments.com",,"5/28/2025 11:56:08 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
